vol%,Tensile Modulus (GPa)
0.11224702297860656,-2.463022456607502,
2.6480869054517853,-2.855213821326721,
12.245646823458005,-3.287967552646225,
15.735918335860884,-3.302206832132887,
0.11224702297860656,-0.044306397551521215,
2.6480869054517853,0.16870680001000293,
12.245646823458005,6.54266063828311,
15.735918335860884,0.44916453268843926,
0.11224702297860656,5.951779102001299,
2.6480869054517853,6.458211288769771,
12.245646823458005,16.617604713860423,
15.735918335860884,123.13683723011978,
0.11224702297860656,6.275831952105875,
2.6480869054517853,6.317099147732355,
12.245646823458005,5.811179187770306,
15.735918335860884,5.744844571211242,
