Decomposition Temperature (°C),Tg (°C)
12.52769338795061,3.359610349773221,"0.17% Iron(II,III) oxide"
16.459918830376775,9.855553347077468,"0.17% Iron(II,III) oxide"
18.966952107573928,15.802099857477618,"0.17% Iron(II,III) oxide"
12.52769338795061,-5.731436742422757,"0.68% Iron(II,III) oxide"
16.459918830376775,-5.799273327098222,"0.68% Iron(II,III) oxide"
18.966952107573928,-5.847989897663571,"0.68% Iron(II,III) oxide"
12.52769338795061,-7.22584469770303,"0.58% Iron(II,III) oxide"
16.459918830376775,-7.290205422225181,"0.58% Iron(II,III) oxide"
18.966952107573928,-7.346574005786044,"0.58% Iron(II,III) oxide"
12.52769338795061,-4.648772310198165,"0.58% Iron(II,III) oxide"
16.459918830376775,-4.664850310539334,"0.58% Iron(II,III) oxide"
18.966952107573928,-4.668558921292357,"0.58% Iron(II,III) oxide"
12.52769338795061,-0.5394344822161634,"0.37% Iron(II,III) oxide"
16.459918830376775,-7.698723729039971,"0.37% Iron(II,III) oxide"
18.966952107573928,-3.8299206842442466,"0.37% Iron(II,III) oxide"
