Holding Time (min),Zeta Potential (mV)
13,83.0108374208261,"0.52% Iron (II,III) Oxide"
17,187.45073892071227,"0.52% Iron (II,III) Oxide"
18,90.41848544142051,"0.52% Iron (II,III) Oxide"
13,-6.0205572517760855,"0.49% Iron (II,III) Oxide"
17,-6.121698398891808,"0.49% Iron (II,III) Oxide"
18,-6.138555674977141,"0.49% Iron (II,III) Oxide"
13,-6.6989600892517,"0.26% Iron (II,III) Oxide"
17,-6.803499123343903,"0.26% Iron (II,III) Oxide"
18,-6.8072460216201565,"0.26% Iron (II,III) Oxide"
13,-1.5887945969167117,"0.78% Iron (II,III) Oxide"
17,0.7881993183701734,"0.78% Iron (II,III) Oxide"
18,1.1892174746037938,"0.78% Iron (II,III) Oxide"
